CNPJ_Companhia,Data_Referencia,Versao,ID_Documento,NOME_COMPANHIA,Data_Inicio_Exercicio_Social,Data_Fim_Exercicio_Social,Total_Remuneracao,ORGAO_ADMINISTRACAO,Numero_Membros,TOTAL_REMUNERACAO_ORGAO,NUM_MEMBROS_TOTAL,REM_FIXA_SALARIO,REM_FIXA_BENEFICIOS,REM_FIXA_COMITES,REM_FIXA_OUTROS,Descricao_Outros_Remuneracoes_Fixas,REM_VAR_BONUS,REM_VAR_PLR,REM_VAR_REUNIOES,REM_VAR_OUTROS,REM_VAR_COMISSOES,Descricao_Outros_Remuneracoes_Variaveis,REM_POS_EMPREGO,REM_CESSACAO_CARGO,REM_ACOES_BLOCO3,Observacao,NUM_MEMBROS_INDIVIDUAL,REM_MAXIMA_INDIVIDUAL,REM_MINIMA_INDIVIDUAL,REM_MEDIA_INDIVIDUAL,NUM_MEMBROS_BONUS_PLR,BONUS_MIN,BONUS_MAX,BONUS_ALVO,BONUS_PAGO,PLR_MIN,PLR_MAX,PLR_ALVO,PLR_PAGO,ANO_REFER,UF_SEDE,SETOR_ATIVIDADE,CONTROLE_ACIONARIO
00.070.698/0001-11,2025-12-31,5,152231,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,2023-01-01,2023-12-31,4791273.0,CONSELHO DE ADMINISTRAÇÃO,9.0,905287.0,9.0,751657.0,0.0,0.0,153630.0," Pró-labore (salário) Benefício previdenciário, saúde e odontológico Encargos Sociais e  Outros (ressarcimentos diversos)",0.0,0.0,0.0,0.0,0.0,A Companhia não adota aos Administradores a Remuneração Variável.,0.0,0.0,0.0,,9.0,88242.0,88242.0,88242.0,,,,,,,,,,2023,DF,Energia Elétrica,ESTATAL
00.070.698/0001-11,2025-12-31,5,152231,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,2024-01-01,2024-12-31,6070474.0,CONSELHO DE ADMINISTRAÇÃO,9.0,1489528.0,9.0,869301.0,439898.0,0.0,180329.0,Encargos Sociais,0.0,0.0,0.0,0.0,0.0,Não há remuneração variável,0.0,0.0,0.0,,9.0,96589.0,96589.0,96589.0,,,,,,,,,,2024,DF,Energia Elétrica,ESTATAL
00.070.698/0001-11,2025-12-31,5,152231,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,2024-01-01,2024-12-31,6070474.0,DIRETORIA ESTATUTÁRIA,4.0,3757025.0,4.0,1931782.0,1137851.0,687392.0,0.0,Encargos Sociais,0.0,0.0,0.0,0.0,0.0,Não há remuneração variável,0.0,0.0,0.0,0,4.0,522103.0,469893.0,495998.0,,,,,,,,,,2024,DF,Energia Elétrica,ESTATAL
00.070.698/0001-11,2025-12-31,5,152231,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,2024-01-01,2024-12-31,6070474.0,CONSELHO FISCAL,5.0,823921.0,5.0,482945.0,244387.0,0.0,96589.0,Encargos Sociais,0.0,0.0,0.0,0.0,0.0,Não há remuneração variável,0.0,0.0,0.0,,5.0,96589.0,96589.0,96589.0,,,,,,,,,,2024,DF,Energia Elétrica,ESTATAL
00.070.698/0001-11,2025-12-31,5,152231,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,2025-01-01,2025-12-31,6044632.0,CONSELHO FISCAL,5.0,602587.0,5.0,487626.0,0.0,0.0,114961.0,Encargos Sociais,0.0,0.0,0.0,0.0,0.0,Não há remuneração variável,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,DF,Energia Elétrica,ESTATAL
00.070.698/0001-11,2025-12-31,5,152231,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,2025-01-01,2025-12-31,6044632.0,DIRETORIA ESTATUTÁRIA,4.0,4353903.0,4.0,1950503.0,1700628.0,0.0,702772.0,Encargos Sociais,0.0,0.0,0.0,0.0,0.0,Não há remuneração variável,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,DF,Energia Elétrica,ESTATAL
00.070.698/0001-11,2025-12-31,5,152231,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,2025-01-01,2025-12-31,6044632.0,CONSELHO DE ADMINISTRAÇÃO,9.0,1088142.0,9.0,877726.0,0.0,0.0,210416.0,Encargos Sociais,0.0,0.0,0.0,0.0,0.0,Não há remuneração variável,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,DF,Energia Elétrica,ESTATAL
00.080.671/0001-00,2025-12-31,8,154139,CARAMURU ALIMENTOS S.A.,2022-01-01,2022-12-31,26231356.88,DIRETORIA ESTATUTÁRIA,12.0,18672463.85,12.0,6836444.97,3505924.63,0.0,0.0,,0.0,8330094.25,0.0,0.0,0.0,,0.0,0.0,0.0,,12.0,1765759.21,745030.47,1133747.42,12.0,0.0,0.0,0.0,0.0,1023082.84,8184662.72,6138497.04,8330094.25,2022,GO,Alimentos,PRIVADO
00.080.671/0001-00,2025-12-31,8,154139,CARAMURU ALIMENTOS S.A.,2022-01-01,2022-12-31,26231356.88,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2022,GO,Alimentos,PRIVADO
00.080.671/0001-00,2025-12-31,8,154139,CARAMURU ALIMENTOS S.A.,2022-01-01,2022-12-31,26231356.88,CONSELHO DE ADMINISTRAÇÃO,7.0,7558893.03,7.0,5709383.1,1849509.93,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,28643030.24,87231.31,944861.63,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,GO,Alimentos,PRIVADO
00.080.671/0001-00,2025-12-31,8,154139,CARAMURU ALIMENTOS S.A.,2023-01-01,2023-12-31,22671888.73,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2023,GO,Alimentos,PRIVADO
00.080.671/0001-00,2025-12-31,8,154139,CARAMURU ALIMENTOS S.A.,2023-01-01,2023-12-31,22671888.73,DIRETORIA ESTATUTÁRIA,12.0,14147002.85,12.0,6720935.6,2852135.06,0.0,0.0,,0.0,4573932.19,0.0,0.0,0.0,,0.0,0.0,0.0,,12.0,1411569.41,1053571.32,1178916.9,12.0,0.0,0.0,0.0,0.0,1168692.49,9349539.9,7012154.93,4573932.19,2023,GO,Alimentos,PRIVADO
00.080.671/0001-00,2025-12-31,8,154139,CARAMURU ALIMENTOS S.A.,2023-01-01,2023-12-31,22671888.73,CONSELHO DE ADMINISTRAÇÃO,9.0,8524885.88,9.0,7073429.3,1451456.58,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,3168511.89,65456.17,852488.59,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,GO,Alimentos,PRIVADO
00.080.671/0001-00,2025-12-31,8,154139,CARAMURU ALIMENTOS S.A.,2024-01-01,2024-12-31,20920116.5,DIRETORIA ESTATUTÁRIA,12.0,13840813.85,12.0,7197973.79,4042200.25,0.0,0.0,,0.0,2600639.81,0.0,0.0,0.0,,0.0,0.0,0.0,,12.0,1527318.61,1027013.74,1153401.15,12.0,0.0,0.0,0.0,0.0,1231438.02,9851504.16,7388628.12,2600639.81,2024,GO,Alimentos,PRIVADO
00.080.671/0001-00,2025-12-31,8,154139,CARAMURU ALIMENTOS S.A.,2024-01-01,2024-12-31,20920116.5,CONSELHO DE ADMINISTRAÇÃO,9.0,7079302.65,9.0,5806172.44,1273130.21,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,2387412.32,107586.24,694770.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,GO,Alimentos,PRIVADO
00.080.671/0001-00,2025-12-31,8,154139,CARAMURU ALIMENTOS S.A.,2024-01-01,2024-12-31,20920116.5,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,GO,Alimentos,PRIVADO
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2022-01-01,2022-12-31,355200.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2022,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2022-01-01,2022-12-31,355200.0,DIRETORIA ESTATUTÁRIA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual- 2025- CVM/SEP.,0.0,0.0,0.0,0.0,,,,,,,,,,2022,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2022-01-01,2022-12-31,355200.0,CONSELHO DE ADMINISTRAÇÃO,3.0,355200.0,1.0,355200.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual- 2025- CVM/SEP.,1.0,355200.0,355200.0,355200.0,,,,,,,,,,2022,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2023-01-01,2023-12-31,358160.0,CONSELHO DE ADMINISTRAÇÃO,3.0,358160.0,1.0,358160.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual- 2025- CVM/SEP.,1.0,358160.0,358160.0,358160.0,,,,,,,,,,2023,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2023-01-01,2023-12-31,358160.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2023,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2023-01-01,2023-12-31,358160.0,DIRETORIA ESTATUTÁRIA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual- 2025- CVM/SEP.,0.0,0.0,0.0,0.0,,,,,,,,,,2023,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2024-01-01,2024-12-31,355200.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2024-01-01,2024-12-31,355200.0,DIRETORIA ESTATUTÁRIA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual- 2025- CVM/SEP.,0.0,0.0,0.0,0.0,,,,,,,,,,2024,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2024-01-01,2024-12-31,355200.0,CONSELHO DE ADMINISTRAÇÃO,3.0,355200.0,1.0,355200.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual- 2025- CVM/SEP.,1.0,355200.0,355200.0,355200.0,,,,,,,,,,2024,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2025-01-01,2025-12-31,355200.0,DIRETORIA ESTATUTÁRIA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual- 2025- CVM/SEP.,,,,,,,,,,,,,,2025,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2025-01-01,2025-12-31,355200.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,SP,Energia Elétrica,PRIVADO HOLDING
00.194.724/0001-13,2025-12-31,7,153060,AUREN OPERAÇÕES S.A.,2025-01-01,2025-12-31,355200.0,CONSELHO DE ADMINISTRAÇÃO,3.0,355200.0,1.0,355200.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,O número de membros do Conselho de Administração e da Diretoria Estatutária da Companhia foram calculados em linha com as disposições do Ofício Circular/Anual- 2025- CVM/SEP.,,,,,,,,,,,,,,2025,SP,Energia Elétrica,PRIVADO HOLDING
00.242.184/0001-04,2025-12-31,9,154387,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",2023-01-01,2023-12-31,7703463.84,CONSELHO DE ADMINISTRAÇÃO,8.33,844956.0,3.0,836000.0,8956.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,480000.0,120000.0,281652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,SP,Serviços Transporte e Logística,PRIVADO
00.242.184/0001-04,2025-12-31,9,154387,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",2023-01-01,2023-12-31,7703463.84,DIRETORIA ESTATUTÁRIA,3.33,6858507.84,3.33,1730000.0,383890.98,0.0,0.0,,0.0,300000.0,0.0,0.0,0.0,,0.0,0.0,4444616.86,,3.33,4942517.0,550387.38,2057552.35,1.0,0.0,0.0,0.0,0.0,0.0,8590275.0,8590275.0,300000.0,2023,SP,Serviços Transporte e Logística,PRIVADO
00.242.184/0001-04,2025-12-31,9,154387,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",2022-01-01,2022-12-31,2687666.67,DIRETORIA ESTATUTÁRIA,3.0,2525000.0,1.0,400000.0,170000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1955000.0,,1.0,2525000.0,2525000.0,2525000.0,3.0,0.0,0.0,0.0,0.0,0.0,6000000.0,6000000.0,0.0,2022,SP,Serviços Transporte e Logística,PRIVADO
00.242.184/0001-04,2025-12-31,9,154387,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",2022-01-01,2022-12-31,2687666.67,CONSELHO DE ADMINISTRAÇÃO,6.0,162666.67,2.0,162666.67,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,108000.0,54666.68,81333.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,SP,Serviços Transporte e Logística,PRIVADO
00.242.184/0001-04,2025-12-31,9,154387,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",2024-01-01,2024-12-31,8242573.0,DIRETORIA ESTATUTÁRIA,3.0,7286317.0,3.0,1822517.0,550000.0,0.0,0.0,,0.0,3750000.0,0.0,0.0,0.0,,0.0,0.0,1163800.0,,3.0,3942517.0,1075000.0,2448772.33,3.0,0.0,0.0,0.0,0.0,0.0,5492323.95,5492323.95,3750000.0,2024,SP,Serviços Transporte e Logística,PRIVADO
00.242.184/0001-04,2025-12-31,9,154387,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",2024-01-01,2024-12-31,8242573.0,CONSELHO DE ADMINISTRAÇÃO,8.33,956256.0,3.33,939152.0,17104.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.33,493216.0,60000.0,286876.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,SP,Serviços Transporte e Logística,PRIVADO
00.242.184/0001-04,2025-12-31,9,154387,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",2025-01-01,2025-12-31,17865000.0,DIRETORIA ESTATUTÁRIA,3.0,14850000.0,3.0,5000000.0,650000.0,0.0,0.0,,0.0,4600000.0,0.0,0.0,0.0,,0.0,0.0,4600000.0,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,4600000.0,4600000.0,0.0,2025,SP,Serviços Transporte e Logística,PRIVADO
00.242.184/0001-04,2025-12-31,9,154387,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",2025-01-01,2025-12-31,17865000.0,CONSELHO DE ADMINISTRAÇÃO,7.33,3015000.0,1.33,2000000.0,15000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1000000.0,,,,,,1.33,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,2025,SP,Serviços Transporte e Logística,PRIVADO
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2022-01-01,2022-12-31,2796519.68,CONSELHO FISCAL,5.0,269792.71,5.0,269792.71,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,48072.22,38924.9,44945.4,,,,,,,,,,2022,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2022-01-01,2022-12-31,2796519.68,DIRETORIA ESTATUTÁRIA,5.0,2293692.05,5.0,1926246.75,367445.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2022,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2022-01-01,2022-12-31,2796519.68,CONSELHO DE ADMINISTRAÇÃO,8.0,233034.92,7.0,229337.14,3697.78,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,48266.84,42166.54,46281.27,,,,,,,,,,2022,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2023-01-01,2023-12-31,3240052.13,CONSELHO FISCAL,5.0,273339.94,5.0,273339.94,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,49862.76,29915.66,30770.12,,,,,,,,,,2023,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2023-01-01,2023-12-31,3240052.13,DIRETORIA ESTATUTÁRIA,5.0,2689018.99,5.0,2181529.7,507489.29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,651223.63,347556.8,537803.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2023-01-01,2023-12-31,3240052.13,CONSELHO DE ADMINISTRAÇÃO,8.0,277693.2,7.0,275624.36,2068.84,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,51931.6,26632.68,34753.65,,,,,,,,,,2023,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2024-01-01,2024-12-31,3589790.31,CONSELHO DE ADMINISTRAÇÃO,8.0,354264.92,7.0,354264.92,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,50913.72,50913.72,50913.72,,,,,,,,,,2024,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2024-01-01,2024-12-31,3589790.31,CONSELHO FISCAL,5.0,266342.44,5.0,266342.44,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,50913.72,50913.72,50913.72,,,,,,,,,,2024,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2024-01-01,2024-12-31,3589790.31,DIRETORIA ESTATUTÁRIA,5.0,2969182.95,5.0,2327263.09,512053.67,0.0,0.0,,129866.19,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,506834.04,460758.12,469973.28,5.0,97911.11,293733.32,195822.21,185052.02,0.0,0.0,0.0,0.0,2024,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2025-01-01,2025-12-31,6187207.79,DIRETORIA ESTATUTÁRIA,5.0,5434382.99,5.0,2463365.04,1431414.95,0.0,0.0,,307920.48,0.0,0.0,0.0,0.0,,0.0,1231682.52,0.0,,,,,,5.0,102640.21,307920.48,205280.42,0.0,0.0,0.0,0.0,0.0,2025,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2025-01-01,2025-12-31,6187207.79,CONSELHO DE ADMINISTRAÇÃO,8.0,463276.8,7.0,426983.04,36293.76,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,DF,Telecomunicações,ESTATAL
00.336.701/0001-04,2025-12-31,8,154626,TELEC BRASILEIRAS S.A. TELEBRAS,2025-01-01,2025-12-31,6187207.79,CONSELHO FISCAL,5.0,289548.0,5.0,266864.4,22683.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,DF,Telecomunicações,ESTATAL
00.357.038/0001-16,2025-12-31,11,154749,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,2024-01-01,2024-12-31,4063882.75,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,DF,Energia Elétrica,PRIVADO
00.357.038/0001-16,2025-12-31,11,154749,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,2024-01-01,2024-12-31,4063882.75,DIRETORIA ESTATUTÁRIA,3.42,4063882.75,2.67,1701932.8,526476.45,0.0,0.0,,1374740.14,0.0,0.0,355751.68,0.0,,104981.68,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2024,DF,Energia Elétrica,PRIVADO
00.357.038/0001-16,2025-12-31,11,154749,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,2024-01-01,2024-12-31,4063882.75,CONSELHO DE ADMINISTRAÇÃO,2.5,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2024,DF,Energia Elétrica,PRIVADO
00.357.038/0001-16,2025-12-31,11,154749,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,2023-01-01,2023-12-31,8203164.88,DIRETORIA ESTATUTÁRIA,3.92,8089397.45,3.92,2136185.93,1941948.51,0.0,0.0,-,3877351.99,0.0,0.0,0.0,0.0,-,133911.02,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2024-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2023,DF,Energia Elétrica,PRIVADO
00.357.038/0001-16,2025-12-31,11,154749,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,2023-01-01,2023-12-31,8203164.88,CONSELHO FISCAL,7.5,48757.47,7.5,48757.47,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2024-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2023,DF,Energia Elétrica,PRIVADO
00.357.038/0001-16,2025-12-31,11,154749,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,2023-01-01,2023-12-31,8203164.88,CONSELHO DE ADMINISTRAÇÃO,1.67,65009.96,1.33,65009.96,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2024-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2023,DF,Energia Elétrica,PRIVADO
00.357.038/0001-16,2025-12-31,11,154749,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,2022-01-01,2022-12-31,4830894.6,CONSELHO DE ADMINISTRAÇÃO,7.0,308523.15,7.0,308523.15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2022,DF,Energia Elétrica,PRIVADO
00.357.038/0001-16,2025-12-31,11,154749,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,2022-01-01,2022-12-31,4830894.6,DIRETORIA ESTATUTÁRIA,5.0,4373813.49,5.0,2298163.19,731197.11,0.0,0.0,,1306476.11,0.0,0.0,0.0,0.0,,37977.08,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2022,DF,Energia Elétrica,PRIVADO
